"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180517A.RUN";;;;;;;;;;;;;;;;;
"DATE";"17/05/2018";;;;;;;;;;;;;;;;;
"TIME";"15:04:55";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"coral_salinity002";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5537;;;-6633;;;-8391;;;
"Gain";;;;;;;;;150;;;50;;;155;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer";1;1;"PRIM";0;0;0;"17/05/2018 15:06:33";;10.010;58550;;9.940;57885;;9.693;53452;;
"cal10";2;2;"CALB";0;0;0;"17/05/2018 15:07:33";10.000;10.012;58560;10.000;9.938;57875;10.000;9.787;53915;;
"cal5";3;3;"CALB";0;0;0;"17/05/2018 15:08:33";5.000;4.971;31073;5.000;5.097;31505;5.000;5.382;32290;;
"cal2";4;4;"CALB";0;0;0;"17/05/2018 15:09:33";2.000;1.957;14638;2.000;2.075;15045;2.000;2.113;16245;;
"cal1";5;5;"CALB";0;0;0;"17/05/2018 15:10:33";1.000;0.959;9193;1.000;0.977;9065;1.000;0.772;9662;;
"cal0.5";6;6;"CALB";0;0;0;"17/05/2018 15:11:33";0.500;0.710;7837;0.500;0.479;6353;0.500;0.388;7773;;
"cal0.1";7;7;"CALB";0;0;0;"17/05/2018 15:12:33";0.100;-0.009;3915;0.100;0.035;3938;0.100;0.158;6645;;
"Drift";8;8;"DRIF";0;0;0;"17/05/2018 15:13:33";;9.951;58232;;9.911;57726;;9.910;54520;;
"cs239";9;9;"SAMP";0;0;0;"17/05/2018 15:14:33";;0.808;8369;;0.081;4188;;3.878;24908;;
"cs240";10;10;"SAMP";0;0;0;"17/05/2018 15:15:33";;0.812;8391;;0.097;4275;;3.630;23690;;
"cs241";11;11;"SAMP";0;0;0;"17/05/2018 15:16:33";;1.283;10963;;0.093;4254;;2.774;19487;;
"cs242";12;12;"SAMP";0;0;0;"17/05/2018 15:17:33";;0.800;8327;;0.094;4257;;2.824;19735;;
"cs243";13;13;"SAMP";0;0;0;"17/05/2018 15:18:33";;0.671;7622;;-0.021;3633;;2.663;18943;;
"cs244";14;14;"SAMP";0;0;0;"17/05/2018 15:19:33";;0.806;8360;;0.218;4932;;3.240;21776;;
"cs245";15;15;"SAMP";0;0;0;"17/05/2018 15:20:33";;0.774;8184;;0.023;3874;;3.746;24262;;
"cs246";16;16;"SAMP";0;0;0;"17/05/2018 15:21:33";;0.903;8886;;0.924;8780;;3.698;24022;;
