"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180425B.RUN";;;;;;;;;;;;;;;;;
"DATE";"25/04/2018";;;;;;;;;;;;;;;;;
"TIME";"15:54:03";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"mesocosm_monitoring";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5369;;;-6682;;;-8161;;;
"Gain";;;;;;;;;149;;;50;;;160;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer";1;1;"PRIM";0;0;0;"25/04/2018 15:57:51";;10.023;58261;;9.953;58796;;9.818;55283;;
"cal10";2;2;"CALB";0;0;0;"25/04/2018 15:58:51";10.000;9.982;58040;10.000;9.961;58844;10.000;9.835;55377;;
"cal5";3;3;"CALB";0;0;0;"25/04/2018 15:59:51";5.000;5.027;31022;5.000;5.065;31727;5.000;5.353;30680;;
"cal2";4;4;"CALB";0;0;0;"25/04/2018 16:00:51";2.000;2.026;14664;2.000;2.043;14992;2.000;1.892;11606;;
"cal1";5;5;"CALB";0;0;0;"25/04/2018 16:01:51";1.000;0.989;9009;1.000;0.975;9073;1.000;0.890;6082;;
"cal0.5";6;6;"CALB";0;0;0;"25/04/2018 16:02:51";0.500;0.498;6333;0.500;0.489;6384;0.500;0.563;4285;;
"cal0.1";7;7;"CALB";0;0;0;"25/04/2018 16:03:51";0.100;0.077;4033;0.100;0.066;4043;0.100;0.067;1548;;
"Drift";8;8;"DRIF";0;0;0;"25/04/2018 16:04:51";;10.071;58524;;9.963;58851;;9.701;54636;;
"mm049";9;9;"SAMP";0;0;0;"25/04/2018 16:05:51";;0.187;4633;;0.309;5389;;1.100;7244;;
"mm050";10;10;"SAMP";0;0;0;"25/04/2018 16:06:51";;1.489;11732;;0.548;6710;;1.281;8242;;
"mm051";11;11;"SAMP";0;0;0;"25/04/2018 16:07:51";;1.530;11957;;0.121;4343;;1.110;7298;;
"mm052";12;12;"SAMP";0;0;0;"25/04/2018 16:08:51";;0.137;4364;;0.272;5184;;1.718;10646;;
"mm053";13;13;"SAMP";0;0;0;"25/04/2018 16:09:51";;1.512;11861;;0.549;6713;;1.424;9028;;
"mm054";14;14;"SAMP";0;0;0;"25/04/2018 16:10:51";;1.573;12191;;0.254;5081;;1.279;8226;;
"mm055";15;15;"SAMP";0;0;0;"25/04/2018 16:11:51";;0.177;4581;;0.322;5461;;1.156;7552;;
"mm056";16;16;"SAMP";0;0;0;"25/04/2018 16:12:51";;1.457;11560;;0.223;4909;;1.370;8728;;
"mm057";17;17;"SAMP";0;0;0;"25/04/2018 16:13:51";;0.154;4457;;0.214;4859;;1.284;8257;;
"mm058";18;18;"SAMP";0;0;0;"25/04/2018 16:14:51";;1.621;12455;;0.300;5335;;1.647;10255;;
"mm059";19;19;"SAMP";0;0;0;"25/04/2018 16:15:51";;0.128;4316;;0.074;4083;;1.306;8375;;
"mm060";20;20;"SAMP";0;0;0;"25/04/2018 16:16:51";;1.468;11619;;0.141;4458;;1.370;8727;;
"mm061";21;21;"SAMP";0;0;0;"25/04/2018 16:17:51";;0.103;4176;;0.353;5629;;1.178;7674;;
"mm062";22;22;"SAMP";0;0;0;"25/04/2018 16:18:51";;0.137;4364;;0.161;4564;;1.305;8370;;
"mm063";23;23;"SAMP";0;0;0;"25/04/2018 16:19:51";;0.187;4635;;0.343;5573;;1.308;8390;;
"mm064";24;24;"SAMP";0;0;0;"25/04/2018 16:20:51";;1.417;11339;;0.585;6915;;1.629;10155;;
"mm065";25;25;"SAMP";0;0;0;"25/04/2018 16:21:51";;0.160;4489;;0.301;5344;;1.975;12062;;
"mm066";26;26;"SAMP";0;0;0;"25/04/2018 16:22:51";;1.461;11582;;0.560;6774;;1.686;10470;;
"mm067";27;27;"SAMP";0;0;0;"25/04/2018 16:23:51";;0.139;4372;;0.258;5106;;1.702;10559;;
"mm067";28;28;"SAMP";0;0;0;"25/04/2018 16:24:51";;0.150;4435;;0.199;4777;;1.204;7816;;
"mm068";29;29;"SAMP";0;0;0;"25/04/2018 16:25:51";;1.551;12072;;0.192;4741;;1.135;7436;;
"mm069";30;30;"SAMP";0;0;0;"25/04/2018 16:26:51";;0.136;4358;;0.168;4607;;1.145;7489;;
"mm070";31;31;"SAMP";0;0;0;"25/04/2018 16:27:51";;1.562;12133;;0.123;4356;;1.405;8923;;
"mm072";32;32;"SAMP";0;0;0;"25/04/2018 16:28:51";;1.525;11931;;0.220;4893;;1.219;7898;;
"mm073";33;33;"SAMP";0;0;0;"25/04/2018 16:29:51";;1.416;11334;;0.170;4617;;1.236;7989;;
"mm074";34;34;"SAMP";0;0;0;"25/04/2018 16:30:51";;0.123;4284;;0.232;4960;;1.227;7944;;
"mm075";35;35;"SAMP";0;0;0;"25/04/2018 16:31:51";;0.150;4436;;0.258;5104;;1.647;10258;;
"Drift";36;36;"DRIF";0;0;0;"25/04/2018 16:32:51";;10.071;58524;;9.963;58851;;9.701;54636;;
