"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180802A.RUN";;;;;;;;;;;;;;;;;
"DATE";"2/08/2018";;;;;;;;;;;;;;;;;
"TIME";"11:40:22";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"np001";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5598;;;-6851;;;-8023;;;
"Gain";;;;;;;;;140;;;50;;;211;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer";1;1;"PRIM";0;0;0;"2/08/2018 11:44:56";;9.990;58467;;9.976;58543;;9.016;59758;;
"cal10";2;2;"CALB";0;0;0;"2/08/2018 11:45:56";10.000;9.987;58446;10.000;9.987;58606;10.000;9.239;60900;;
"cal5";3;3;"CALB";0;0;0;"2/08/2018 11:46:56";5.000;5.003;31241;5.000;5.006;31247;5.000;4.401;36179;;
"cal2";4;4;"CALB";0;0;0;"2/08/2018 11:47:56";2.000;2.042;15072;2.000;2.037;14934;2.000;1.703;22396;;
"cal1";5;5;"CALB";0;0;0;"2/08/2018 11:48:56";1.000;1.040;9602;1.000;1.024;9374;1.000;3.696;32576;;
"cal0.5";6;6;"CALB";0;0;0;"2/08/2018 11:49:56";0.500;0.486;6581;0.500;0.496;6473;0.500;-0.149;12933;;
"cal0.1";7;7;"CALB";0;0;0;"2/08/2018 11:50:56";0.100;0.043;4159;0.100;0.049;4016;0.100;-0.290;12208;;
"Drift";8;8;"DRIF";0;0;0;"2/08/2018 11:51:56";;9.992;58475;;9.961;58460;;9.668;63094;;
"np150";9;9;"SAMP";0;0;0;"2/08/2018 11:52:56";;0.371;5953;;0.615;7127;;-1.415;6460;;
"np151";10;10;"SAMP";0;0;0;"2/08/2018 11:53:56";;0.334;5752;;0.502;6505;;-1.498;6037;;
"np152";11;11;"SAMP";0;0;0;"2/08/2018 11:54:56";;0.329;5722;;0.493;6457;;-1.643;5299;;
"np153";12;12;"SAMP";0;0;0;"2/08/2018 11:55:56";;0.338;5771;;0.434;6132;;-1.555;5749;;
"np154";13;13;"SAMP";0;0;0;"2/08/2018 11:56:56";;0.309;5616;;0.408;5989;;-1.709;4959;;
"np155";14;14;"SAMP";0;0;0;"2/08/2018 11:57:56";;0.294;5529;;0.467;6314;;-1.415;6461;;
"np156";15;15;"SAMP";0;0;0;"2/08/2018 11:58:56";;0.295;5535;;0.461;6278;;-1.366;6714;;
"np157";16;16;"SAMP";0;0;0;"2/08/2018 11:59:56";;0.294;5531;;0.467;6314;;-1.442;6325;;
"np158";17;17;"SAMP";0;0;0;"2/08/2018 12:00:56";;0.273;5416;;0.458;6262;;-1.650;5259;;
"np159";18;18;"SAMP";0;0;0;"2/08/2018 12:01:56";;0.286;5488;;0.453;6234;;-1.132;7908;;
"np160";19;19;"SAMP";0;0;0;"2/08/2018 12:02:56";;0.300;5566;;0.399;5937;;-1.840;4293;;
"np161";20;20;"SAMP";0;0;0;"2/08/2018 12:03:56";;0.253;5309;;0.422;6067;;-1.750;4748;;
"np162";21;21;"SAMP";0;0;0;"2/08/2018 12:04:56";;0.227;5168;;0.392;5902;;-1.723;4887;;
"np163";22;22;"SAMP";0;0;0;"2/08/2018 12:05:56";;0.266;5381;;0.425;6079;;-1.676;5126;;
"np164";23;23;"SAMP";0;0;0;"2/08/2018 12:06:56";;0.198;5007;;0.293;5357;;-1.538;5836;;
"np165";24;24;"SAMP";0;0;0;"2/08/2018 12:07:56";;0.248;5283;;0.371;5785;;-1.076;8194;;
"np166";25;25;"SAMP";0;0;0;"2/08/2018 12:08:56";;0.245;5265;;0.365;5750;;-1.139;7870;;
"np167";26;26;"SAMP";0;0;0;"2/08/2018 12:09:56";;0.253;5305;;0.426;6086;;-1.073;8211;;
"np168";27;27;"SAMP";0;0;0;"2/08/2018 12:10:56";;0.240;5236;;0.388;5878;;-0.896;9112;;
"np169";28;28;"SAMP";0;0;0;"2/08/2018 12:11:56";;0.244;5258;;0.377;5818;;-1.170;7713;;
"np170";29;29;"SAMP";0;0;0;"2/08/2018 12:12:56";;0.242;5247;;0.348;5658;;-1.194;7593;;
"np171";30;30;"SAMP";0;0;0;"2/08/2018 12:13:56";;1.315;11103;;1.411;11498;;-1.392;6579;;
"np172";31;31;"SAMP";0;0;0;"2/08/2018 12:14:56";;1.053;9675;;1.101;9794;;-1.714;4933;;
"np173";32;32;"SAMP";0;0;0;"2/08/2018 12:15:56";;0.924;8970;;0.938;8902;;-1.636;5333;;
"np174";33;33;"SAMP";0;0;0;"2/08/2018 12:16:56";;1.081;9827;;1.165;10147;;-1.349;6800;;
"np175";34;34;"SAMP";0;0;0;"2/08/2018 12:17:56";;1.084;9843;;1.119;9896;;-1.558;5731;;
"np176";35;35;"SAMP";0;0;0;"2/08/2018 12:18:56";;1.142;10163;;1.077;9661;;-1.143;7852;;
