"ANAL";"NPorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180531A.RUN";;;;;;;;;;;;;;;;;
"DATE";"31/05/2018";;;;;;;;;;;;;;;;;
"TIME";"13:52:40";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"development_seal";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"Ptot";;;"Ntot";;;"NO2";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5426;;;-7525;;;-7573;;;
"Gain";;;;;;;;;636;;;37;;;25;;;
"Lamp";;;;;;;;;253;;;300;;;289;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer (1 2 )";1;1;"PRIM";0;0;0;"31/05/2018 13:54:53";;9.905;58591;;10.024;59560;;0.000;0;;
"Primer (3 )";2;2;"PRIM";0;0;0;"31/05/2018 13:56:53";;0.032;3453;;5.455;34863;;10.006;59455;;
"cal10";3;3;"CALB";0;0;0;"31/05/2018 13:58:53";10.000;9.917;58655;10.000;9.940;59109;;0.164;4509;;
"cal5";4;4;"CALB";0;0;0;"31/05/2018 14:00:53";5.000;5.131;31929;5.000;5.174;33346;;0.025;3730;;
"cal2";5;5;"CALB";0;0;0;"31/05/2018 14:02:53";2.000;2.088;14934;2.000;1.806;15139;;-0.036;3389;;
"cal1";6;6;"CALB";0;0;0;"31/05/2018 14:04:53";1.000;1.001;8864;1.000;1.056;11090;;-0.006;3556;;
"cal0.5";7;7;"CALB";0;0;0;"31/05/2018 14:06:53";0.500;0.433;5692;0.500;0.409;7588;;-0.034;3402;;
"cal0.1";8;8;"CALB";0;0;0;"31/05/2018 14:08:53";0.100;0.031;3446;0.100;0.215;6544;;-0.031;3421;;
"cal10";9;9;"CALB";0;0;0;"31/05/2018 14:10:53";;-0.002;3266;;5.471;34950;10.000;10.017;59518;;
"cal5";10;10;"CALB";0;0;0;"31/05/2018 14:12:53";;3.644;23622;;2.671;19816;5.000;4.969;31332;;
"cal2";11;11;"CALB";0;0;0;"31/05/2018 14:14:53";;-0.051;2990;;0.779;9592;2.000;1.978;14638;;
"cal1";12;12;"CALB";0;0;0;"31/05/2018 14:16:53";;-0.053;2979;;0.308;7045;1.000;1.032;9356;;
"cal0.5";13;13;"CALB";0;0;0;"31/05/2018 14:18:53";;-0.091;2769;;-0.296;3782;0.500;0.485;6300;;
"cal0.1";14;14;"CALB";0;0;0;"31/05/2018 14:20:53";;-0.090;2772;;-0.354;3466;0.100;0.118;4253;;
"Drift (1 2 )";15;15;"DRIF";0;0;0;"31/05/2018 14:22:53";;9.882;58460;;10.001;59436;;0.166;4519;;
"Drift (3 )";16;16;"DRIF";0;0;0;"31/05/2018 14:24:53";;-0.015;3191;;5.496;35089;;9.934;59055;;
"ds001";17;17;"SAMP";0;0;0;"31/05/2018 14:26:53";;0.754;7484;;22.178;125258;;0.051;3875;;
"ds002";18;18;"SAMP";0;0;0;"31/05/2018 14:28:53";;8.405;50211;;10.849;64021;;-0.035;3399;;
"ds003";19;19;"SAMP";0;0;0;"31/05/2018 14:30:53";;4.590;28906;;5.782;36632;;-0.042;3356;;
"ds004";20;20;"SAMP";0;0;0;"31/05/2018 14:32:53";;1.045;9111;;1.166;11681;;-0.036;3390;;
"ds005";21;21;"SAMP";0;0;0;"31/05/2018 14:34:53";;0.741;7414;;24.194;136157;;0.140;4376;;
"ds006";22;22;"SAMP";0;0;0;"31/05/2018 14:36:53";;0.762;7530;;21.918;123854;;0.043;3834;;
"ds007";23;23;"SAMP";0;0;0;"31/05/2018 14:38:53";;0.078;3708;;5.318;34127;;9.788;58242;;
"ds008";24;24;"SAMP";0;0;0;"31/05/2018 14:40:53";;-0.067;2902;;2.747;20227;;5.032;31686;;
"ds009";25;25;"SAMP";0;0;0;"31/05/2018 14:42:53";;-0.089;2777;;-0.072;4988;;1.055;9484;;
"ds010";26;26;"SAMP";0;0;0;"31/05/2018 14:44:53";;0.710;7238;;24.237;136391;;0.149;4422;;
"ds011";27;27;"SAMP";0;0;0;"31/05/2018 14:46:53";;0.737;7390;;22.027;124443;;0.051;3878;;
"ds012";28;28;"SAMP";0;0;0;"31/05/2018 14:48:53";;8.467;50558;;11.083;65286;;-0.018;3490;;
"ds013";29;29;"SAMP";0;0;0;"31/05/2018 14:50:53";;4.566;28774;;5.640;35868;;-0.029;3428;;
"ds014";30;30;"SAMP";0;0;0;"31/05/2018 14:52:53";;1.013;8934;;0.955;10543;;-0.032;3413;;
"ds015";31;31;"SAMP";0;0;0;"31/05/2018 14:54:53";;0.759;7512;;24.363;137070;;0.160;4485;;
"ds016";32;32;"SAMP";0;0;0;"31/05/2018 14:56:53";;0.789;7680;;21.880;123646;;0.087;4079;;
"ds017";33;33;"SAMP";0;0;0;"31/05/2018 14:58:53";;-0.000;3272;;5.339;34240;;9.874;58719;;
