"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180518A.RUN";;;;;;;;;;;;;;;;;
"DATE";"18/05/2018";;;;;;;;;;;;;;;;;
"TIME";"13:27:49";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"coral_salinity002 mesocosme_monitoring meso2018";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5587;;;-6611;;;-7907;;;
"Gain";;;;;;;;;152;;;51;;;150;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer";1;1;"PRIM";0;0;0;"18/05/2018 13:28:49";;10.032;59523;;9.979;58466;;10.498;54723;;
"cal10";2;2;"CALB";0;0;0;"18/05/2018 13:29:49";10.000;10.000;59348;10.000;9.958;58350;10.000;10.034;52537;;
"cal5";3;3;"CALB";0;0;0;"18/05/2018 13:30:49";5.000;4.990;31497;5.000;5.062;31529;5.000;4.912;28451;;
"cal2";4;4;"CALB";0;0;0;"18/05/2018 13:31:49";2.000;2.018;14975;2.000;2.061;15089;2.000;2.089;15171;;
"cal1";5;5;"CALB";0;0;0;"18/05/2018 13:32:49";1.000;1.017;9407;1.000;0.992;9235;1.000;0.887;9521;;
"cal0.5";6;6;"CALB";0;0;0;"18/05/2018 13:33:49";0.500;0.484;6442;0.500;0.482;6441;0.500;0.427;7355;;
"cal0.1";7;7;"CALB";0;0;0;"18/05/2018 13:34:49";0.100;0.091;4257;0.100;0.044;4041;0.100;0.251;6526;;
"Drift";8;8;"DRIF";0;0;0;"18/05/2018 13:35:49";;10.028;59502;;9.950;58305;;10.630;55340;;
"cs280";9;9;"SAMP";0;0;0;"18/05/2018 13:36:49";;1.019;9421;;0.488;6470;;-0.240;4220;;
"cs281";10;10;"SAMP";0;0;0;"18/05/2018 13:37:49";;1.190;10367;;0.360;5771;;0.302;6766;;
"cs282";11;11;"SAMP";0;0;0;"18/05/2018 13:38:49";;1.026;9455;;0.524;6668;;0.245;6499;;
"cs283";12;12;"SAMP";0;0;0;"18/05/2018 13:39:49";;0.880;8645;;0.189;4835;;0.479;7601;;
"cs284";13;13;"SAMP";0;0;0;"18/05/2018 13:40:49";;0.811;8264;;0.459;6311;;0.251;6528;;
