"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180615A.RUN";;;;;;;;;;;;;;;;;
"DATE";"15/06/2018";;;;;;;;;;;;;;;;;
"TIME";"10:23:26";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"coral_salinity002 V2";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5480;;;-6547;;;-7718;;;
"Gain";;;;;;;;;135;;;46;;;150;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer";1;1;"PRIM";0;0;0;"15/06/2018 10:24:30";;9.794;58010;;9.987;57920;;10.003;58592;;
"cal10";2;2;"CALB";0;0;0;"15/06/2018 10:25:30";10.000;9.801;58048;10.000;9.980;57880;10.000;10.036;58759;;
"cal5";3;3;"CALB";0;0;0;"15/06/2018 10:26:30";5.000;4.856;31248;5.000;5.045;30963;5.000;5.007;33336;;
"cal2";4;4;"CALB";0;0;0;"15/06/2018 10:27:30";2.000;2.947;20902;2.000;1.985;14271;2.000;1.720;16720;;
"cal1";5;5;"CALB";0;0;0;"15/06/2018 10:28:30";1.000;0.873;9659;1.000;1.013;8967;1.000;0.867;12409;;
"cal0.5";6;6;"CALB";0;0;0;"15/06/2018 10:29:30";0.500;0.262;6350;0.500;0.477;6041;0.500;0.449;10295;;
"cal0.1";7;7;"CALB";0;0;0;"15/06/2018 10:30:30";0.100;-0.139;4175;0.100;0.100;3985;0.100;0.521;10659;;
"Drift";8;8;"DRIF";0;0;0;"15/06/2018 10:31:30";;9.853;58332;;10.020;58099;;10.230;59735;;
"cs289";9;9;"SAMP";0;0;0;"15/06/2018 10:32:30";;0.678;8605;;0.354;5370;;-0.317;6423;;
"cs290";10;10;"SAMP";0;0;0;"15/06/2018 10:33:30";;0.452;7377;;0.159;4308;;-0.322;6398;;
"cs291";11;11;"SAMP";0;0;0;"15/06/2018 10:34:30";;0.365;6907;;-0.025;3303;;-0.442;5792;;
"cs292";12;12;"SAMP";0;0;0;"15/06/2018 10:35:30";;0.476;7511;;0.048;3702;;-0.276;6630;;
"cs293";13;13;"SAMP";0;0;0;"15/06/2018 10:36:30";;0.449;7360;;0.385;5541;;-0.167;7184;;
"cs294";14;14;"SAMP";0;0;0;"15/06/2018 10:37:30";;0.595;8152;;0.453;5911;;-0.186;7084;;
"cs295";15;15;"SAMP";0;0;0;"15/06/2018 10:38:30";;0.606;8215;;0.493;6128;;-0.124;7399;;
"cs296";16;16;"SAMP";0;0;0;"15/06/2018 10:39:30";;0.393;7059;;0.377;5497;;-0.167;7184;;
"cs297";17;17;"SAMP";0;0;0;"15/06/2018 10:40:30";;0.341;6775;;-0.033;3260;;0.034;8199;;
"cs298";18;18;"SAMP";0;0;0;"15/06/2018 10:41:30";;0.338;6761;;0.026;3581;;0.023;8142;;
"cs299";19;19;"SAMP";0;0;0;"15/06/2018 10:42:30";;0.278;6435;;-0.035;3250;;-0.401;6001;;
"cs300";20;20;"SAMP";0;0;0;"15/06/2018 10:43:30";;0.330;6715;;0.041;3667;;-0.086;7594;;
"cs301";21;21;"SAMP";0;0;0;"15/06/2018 10:44:30";;0.257;6319;;-0.037;3241;;-0.334;6340;;
"cs302";22;22;"SAMP";0;0;0;"15/06/2018 10:45:30";;0.365;6906;;0.375;5489;;-0.071;7669;;
"cs303";23;23;"SAMP";0;0;0;"15/06/2018 10:46:30";;0.324;6686;;-0.036;3243;;0.108;8573;;
"cs304";24;24;"SAMP";0;0;0;"15/06/2018 10:47:30";;0.319;6657;;-0.004;3418;;0.230;9187;;
"cs305";25;25;"SAMP";0;0;0;"15/06/2018 10:48:30";;0.270;6392;;-0.025;3305;;-0.158;7227;;
"cs306";26;26;"SAMP";0;0;0;"15/06/2018 10:49:30";;0.393;7057;;1.128;9596;;0.087;8467;;
"cs307";27;27;"SAMP";0;0;0;"15/06/2018 10:50:30";;0.321;6666;;0.002;3450;;0.232;9200;;
"cs308";28;28;"SAMP";0;0;0;"15/06/2018 10:51:30";;0.292;6512;;-0.025;3302;;-0.165;7190;;
"cs309";29;29;"SAMP";0;0;0;"15/06/2018 10:52:30";;0.323;6678;;-0.034;3255;;0.218;9127;;
"cs310";30;30;"SAMP";0;0;0;"15/06/2018 10:53:30";;0.300;6554;;-0.030;3276;;0.087;8464;;
"cs311";31;31;"SAMP";0;0;0;"15/06/2018 10:54:30";;0.326;6694;;-0.037;3239;;0.129;8676;;
