"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180718A.RUN";;;;;;;;;;;;;;;;;
"DATE";"18/07/2018";;;;;;;;;;;;;;;;;
"TIME";"15:31:43";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"np001";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5638;;;-6696;;;-7973;;;
"Gain";;;;;;;;;140;;;47;;;198;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer";1;1;"PRIM";0;0;0;"18/07/2018 15:32:47";;9.920;58430;;10.045;58231;;9.778;55219;;
"cal10";2;2;"CALB";0;0;0;"18/07/2018 15:33:47";10.000;9.965;58682;10.000;10.056;58291;10.000;10.063;56790;;
"cal5";3;3;"CALB";0;0;0;"18/07/2018 15:34:47";5.000;5.032;30836;5.000;4.874;29911;5.000;4.891;28287;;
"cal2";4;4;"CALB";0;0;0;"18/07/2018 15:35:47";2.000;2.088;14223;2.000;2.014;14245;2.000;1.978;12230;;
"cal1";5;5;"CALB";0;0;0;"18/07/2018 15:36:47";1.000;1.018;8182;1.000;1.006;8723;1.000;0.813;5813;;
"cal0.5";6;6;"CALB";0;0;0;"18/07/2018 15:37:47";0.500;0.477;5127;0.500;0.535;6146;0.500;0.476;3953;;
"cal0.1";7;7;"CALB";0;0;0;"18/07/2018 15:38:47";0.100;0.020;2549;0.100;0.115;3842;0.100;0.379;3416;;
"Drift";8;8;"DRIF";0;0;0;"18/07/2018 15:39:47";;9.821;57872;;10.267;59450;;10.351;58376;;
"np001";9;9;"SAMP";0;0;0;"18/07/2018 15:40:47";;0.281;4020;;0.464;5754;;0.083;1786;;
"np002";10;10;"SAMP";0;0;0;"18/07/2018 15:41:47";;0.053;2736;;0.368;5229;;0.032;1506;;
"np003";11;11;"SAMP";0;0;0;"18/07/2018 15:42:47";;0.066;2810;;0.464;5752;;0.089;1822;;
"np004";12;12;"SAMP";0;0;0;"18/07/2018 15:43:47";;0.038;2648;;0.439;5619;;0.111;1944;;
"np005";13;13;"SAMP";0;0;0;"18/07/2018 15:44:47";;-0.045;2184;;0.447;5660;;0.061;1667;;
"np006";14;14;"SAMP";0;0;0;"18/07/2018 15:45:47";;-0.044;2186;;0.472;5800;;0.196;2411;;
