"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180516A.RUN";;;;;;;;;;;;;;;;;
"DATE";"16/05/2018";;;;;;;;;;;;;;;;;
"TIME";"15:02:23";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"coral_salinity002";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5519;;;-6593;;;-7985;;;
"Gain";;;;;;;;;152;;;54;;;162;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"cs209";37;37;"SAMP";0;0;0;"16/05/2018 15:39:19";;0.808;8122;;0.053;4025;;1.281;12618;;
"cs210";38;38;"SAMP";0;0;0;"16/05/2018 15:40:19";;1.010;9250;;0.631;7451;;1.456;13544;;
"cs211";39;39;"SAMP";0;0;0;"16/05/2018 15:41:19";;0.657;7287;;0.010;3771;;0.931;10766;;
"cs212";40;40;"SAMP";0;0;0;"16/05/2018 15:42:19";;0.705;7552;;0.118;4413;;1.651;14577;;
"cs213";41;41;"SAMP";0;0;0;"16/05/2018 15:43:19";;0.784;7988;;0.060;4066;;1.029;11282;;
"cs214";42;42;"SAMP";0;0;0;"16/05/2018 15:44:19";;0.832;8260;;0.421;6207;;2.075;16818;;
"cs215";43;43;"SAMP";0;0;0;"16/05/2018 15:45:19";;0.635;7164;;0.020;3828;;0.951;10872;;
"cs216";44;44;"SAMP";0;0;0;"16/05/2018 15:46:19";;1.021;9307;;0.938;9273;;1.498;13766;;
"cs217";45;45;"SAMP";0;0;0;"16/05/2018 15:47:19";;0.667;7338;;0.099;4301;;1.735;15019;;
"cs218";46;46;"SAMP";0;0;0;"16/05/2018 15:48:19";;0.661;7309;;0.011;3775;;1.184;12103;;
"cs219";47;47;"SAMP";0;0;0;"16/05/2018 15:49:19";;0.813;8152;;0.091;4253;;1.799;15361;;
"cs220";48;48;"SAMP";0;0;0;"16/05/2018 15:50:19";;0.834;8270;;0.096;4279;;1.473;13631;;
"cs221";49;49;"SAMP";0;0;0;"16/05/2018 15:51:19";;0.682;7424;;0.016;3809;;1.098;11647;;
"cs222";50;50;"SAMP";0;0;0;"16/05/2018 15:52:19";;0.713;7595;;0.099;4298;;1.850;15631;;
"cs223";51;51;"SAMP";0;0;0;"16/05/2018 15:53:19";;0.936;8836;;0.645;7533;;1.639;14513;;
"cs224";52;52;"SAMP";0;0;0;"16/05/2018 15:54:19";;0.746;7782;;0.045;3977;;1.304;12741;;
"cs225";53;53;"SAMP";0;0;0;"16/05/2018 15:55:19";;0.705;7552;;0.075;4157;;1.677;14711;;
"cs226";54;54;"SAMP";0;0;0;"16/05/2018 15:56:19";;0.698;7515;;0.054;4033;;1.665;14651;;
"cs227";55;55;"SAMP";0;0;0;"16/05/2018 15:57:19";;0.826;8225;;0.152;4613;;1.471;13622;;
"cs228";56;56;"SAMP";0;0;0;"16/05/2018 15:58:19";;0.695;7495;;0.088;4235;;1.679;14724;;
"cs229";57;57;"SAMP";0;0;0;"16/05/2018 15:59:19";;0.693;7484;;-0.013;3637;;0.856;10366;;
"cs230";58;58;"SAMP";0;0;0;"16/05/2018 16:00:19";;0.738;7733;;0.039;3942;;1.167;12013;;
"cs231";59;59;"SAMP";0;0;0;"16/05/2018 16:01:19";;0.921;8755;;0.733;8058;;1.840;15577;;
"cs232";60;60;"SAMP";0;0;0;"16/05/2018 16:02:19";;0.736;7726;;0.032;3901;;0.999;11126;;
"cs233";61;61;"SAMP";0;0;0;"16/05/2018 16:03:19";;0.713;7597;;0.104;4326;;1.853;15645;;
"cs234";62;62;"SAMP";0;0;0;"16/05/2018 16:04:19";;0.713;7597;;0.115;4391;;1.815;15444;;
"cs235";63;63;"SAMP";0;0;0;"16/05/2018 16:05:19";;0.689;7462;;0.049;4000;;1.871;15739;;
"cs236";64;64;"SAMP";0;0;0;"16/05/2018 16:06:19";;0.704;7546;;-0.003;3692;;0.987;11060;;
"cs237";65;65;"SAMP";0;0;0;"16/05/2018 16:07:19";;0.741;7753;;0.008;3761;;1.612;14368;;
"cs238";66;66;"SAMP";0;0;0;"16/05/2018 16:08:19";;0.931;8807;;0.703;7881;;1.823;15487;;
"Drift";67;67;"DRIF";0;0;0;"16/05/2018 16:09:19";;9.962;59042;;9.864;62177;;9.953;58520;;
"Hight";68;68;"HIGH";0;1;1;"16/05/2018 16:10:19";;9.966;59064;;9.730;61382;;9.362;55391;;
"Low";69;69;"LOW ";0;1;2;"16/05/2018 16:11:19";;0.062;3972;;0.138;4529;;-0.395;3748;;
"Low";70;70;"LOW ";0;1;3;"16/05/2018 16:12:19";;0.062;3972;;0.138;4529;;0.348;7677;;
"0";71;0;"END ";0;0;0;"16/05/2018 16:13:19";;-0.072;3229;;-0.081;3232;;-0.803;1587;;
