"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180424A.RUN";;;;;;;;;;;;;;;;;
"DATE";"24/04/2018";;;;;;;;;;;;;;;;;
"TIME";"14:35:20";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"ecophysio2018";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5326;;;-6678;;;-8006;;;
"Gain";;;;;;;;;151;;;49;;;149;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer";1;1;"PRIM";0;0;0;"24/04/2018 14:37:02";;9.965;58630;;9.910;58627;;9.716;55268;;
"cal10";2;2;"CALB";0;0;0;"24/04/2018 14:38:02";10.000;9.969;58656;10.000;9.912;58638;10.000;9.753;55458;;
"cal5";3;3;"CALB";0;0;0;"24/04/2018 14:39:02";5.000;5.059;31566;5.000;5.172;32301;5.000;5.440;33368;;
"cal2";4;4;"CALB";0;0;0;"24/04/2018 14:40:02";2.000;2.008;14730;2.000;2.015;14766;2.000;2.020;15850;;
"cal1";5;5;"CALB";0;0;0;"24/04/2018 14:41:02";1.000;0.994;9133;1.000;0.974;8980;1.000;1.018;10719;;
"cal0.5";6;6;"CALB";0;0;0;"24/04/2018 14:42:02";0.500;0.492;6365;0.500;0.454;6090;0.500;0.388;7490;;
"cal0.1";7;7;"CALB";0;0;0;"24/04/2018 14:43:02";0.100;0.078;4081;0.100;0.073;3977;0.100;-0.019;5407;;
"Drift";8;8;"DRIF";0;0;0;"24/04/2018 14:44:02";;9.965;58631;;9.902;58581;;10.120;57339;;
"ep001";9;9;"SAMP";0;0;0;"24/04/2018 14:45:02";;1.450;11653;;0.303;5254;;4.974;30983;;
"ep002";10;10;"SAMP";0;0;0;"24/04/2018 14:46:02";;1.522;12047;;0.309;5287;;5.965;36058;;
"ep003";11;11;"SAMP";0;0;0;"24/04/2018 14:47:02";;1.450;11651;;0.381;5684;;4.214;27088;;
"ep004";12;12;"SAMP";0;0;0;"24/04/2018 14:48:02";;1.450;11653;;0.276;5103;;3.619;24040;;
"ep005";13;13;"SAMP";0;0;0;"24/04/2018 14:49:02";;1.490;11875;;0.293;5198;;3.231;22051;;
"ep006";14;14;"SAMP";0;0;0;"24/04/2018 14:50:02";;1.503;11944;;0.324;5370;;4.628;29208;;
"ep007";15;15;"SAMP";0;0;0;"24/04/2018 14:51:02";;1.618;12581;;0.343;5478;;1.771;14574;;
"ep008";16;16;"SAMP";0;0;0;"24/04/2018 14:52:02";;1.443;11614;;0.293;5197;;4.393;28005;;
"ep009";17;17;"SAMP";0;0;0;"24/04/2018 14:53:02";;1.479;11809;;1.288;10723;;3.953;25749;;
"ep010";18;18;"SAMP";0;0;0;"24/04/2018 14:54:02";;1.525;12065;;0.378;5667;;2.768;19683;;
"ep011";19;19;"SAMP";0;0;0;"24/04/2018 14:55:02";;1.515;12010;;0.285;5151;;3.806;24997;;
"ep012";20;20;"SAMP";0;0;0;"24/04/2018 14:56:02";;1.474;11782;;0.342;5469;;2.213;16838;;
"ep013";21;21;"SAMP";0;0;0;"24/04/2018 14:57:02";;1.527;12076;;0.301;5242;;3.832;25133;;
"ep014";22;22;"SAMP";0;0;0;"24/04/2018 14:58:02";;1.526;12069;;0.330;5401;;2.209;16816;;
"ep015";23;23;"SAMP";0;0;0;"24/04/2018 14:59:02";;1.484;11839;;0.291;5185;;2.846;20081;;
"ep016";24;24;"SAMP";0;0;0;"24/04/2018 15:00:02";;1.463;11725;;0.279;5122;;2.975;20744;;
"ep017";25;25;"SAMP";0;0;0;"24/04/2018 15:01:02";;1.522;12049;;0.317;5333;;4.307;27563;;
"ep018";26;26;"SAMP";0;0;0;"24/04/2018 15:02:02";;1.536;12124;;0.358;5559;;2.786;19773;;
"ep019";27;27;"SAMP";0;0;0;"24/04/2018 15:03:02";;1.411;11438;;0.260;5015;;3.579;23837;;
"ep020";28;28;"SAMP";0;0;0;"24/04/2018 15:04:02";;1.552;12217;;0.438;6004;;3.273;22266;;
