"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180615B.RUN";;;;;;;;;;;;;;;;;
"DATE";"15/06/2018";;;;;;;;;;;;;;;;;
"TIME";"12:50:04";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"coral_salinity002 V2";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5492;;;-6554;;;-8024;;;
"Gain";;;;;;;;;135;;;46;;;150;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer";1;1;"PRIM";0;0;0;"15/06/2018 12:51:10";;9.801;57665;;9.987;57388;;10.042;54554;;
"cal10";2;2;"CALB";0;0;0;"15/06/2018 12:52:10";10.000;9.801;57666;10.000;9.973;57312;10.000;10.061;54644;;
"cal5";3;3;"CALB";0;0;0;"15/06/2018 12:53:10";5.000;4.857;31015;5.000;5.054;30719;5.000;4.940;29772;;
"cal2";4;4;"CALB";0;0;0;"15/06/2018 12:54:10";2.000;2.946;20717;2.000;2.002;14222;2.000;1.786;14455;;
"cal1";5;5;"CALB";0;0;0;"15/06/2018 12:55:10";1.000;0.868;9513;1.000;1.001;8808;1.000;0.827;9800;;
"cal0.5";6;6;"CALB";0;0;0;"15/06/2018 12:56:10";0.500;0.269;6289;0.500;0.475;5963;0.500;0.453;7984;;
"cal0.1";7;7;"CALB";0;0;0;"15/06/2018 12:57:10";0.100;-0.141;4077;0.100;0.095;3910;0.100;0.533;8371;;
"Drift";8;8;"DRIF";0;0;0;"15/06/2018 12:58:10";;9.820;57769;;9.977;57332;;10.130;54979;;
"cs391";9;9;"SAMP";0;0;0;"15/06/2018 12:59:10";;0.461;7320;;-0.037;3198;;1.607;13589;;
"cs392";10;10;"SAMP";0;0;0;"15/06/2018 13:00:10";;0.341;6676;;-0.026;3257;;0.900;10153;;
"cs393";11;11;"SAMP";0;0;0;"15/06/2018 13:01:10";;0.370;6833;;-0.022;3281;;1.635;13722;;
"cs394";12;12;"SAMP";0;0;0;"15/06/2018 13:02:10";;0.576;7944;;-0.034;3216;;1.368;12427;;
"cs395";13;13;"SAMP";0;0;0;"15/06/2018 13:03:10";;0.343;6684;;-0.033;3219;;1.664;13863;;
"cs396";14;14;"SAMP";0;0;0;"15/06/2018 13:04:10";;0.929;9847;;1.177;9760;;1.320;12194;;
"cs397";15;15;"SAMP";0;0;0;"15/06/2018 13:05:10";;0.554;7822;;-0.039;3187;;1.357;12374;;
"cs398";16;16;"SAMP";0;0;0;"15/06/2018 13:06:10";;0.629;8225;;0.139;4150;;1.370;12434;;
"cs399";17;17;"SAMP";0;0;0;"15/06/2018 13:07:10";;0.809;9198;;-0.037;3197;;1.766;14360;;
"cs400";18;18;"SAMP";0;0;0;"15/06/2018 13:08:10";;0.322;6571;;-0.034;3215;;1.694;14009;;
"cs401";19;19;"SAMP";0;0;0;"15/06/2018 13:09:10";;0.273;6311;;0.009;3446;;2.112;16039;;
"cs402";20;20;"SAMP";0;0;0;"15/06/2018 13:10:10";;0.267;6277;;-0.035;3207;;0.865;9985;;
"cs403";21;21;"SAMP";0;0;0;"15/06/2018 13:11:10";;0.292;6410;;-0.032;3224;;0.929;10296;;
"cs404";22;22;"SAMP";0;0;0;"15/06/2018 13:12:10";;0.747;8866;;0.899;8257;;1.368;12427;;
"cs405";23;23;"SAMP";0;0;0;"15/06/2018 13:13:10";;0.308;6498;;-0.032;3224;;0.926;10281;;
"cs406";24;24;"SAMP";0;0;0;"15/06/2018 13:14:10";;0.331;6620;;-0.010;3346;;1.711;14093;;
"cs407";25;25;"SAMP";0;0;0;"15/06/2018 13:15:10";;0.620;8180;;-0.033;3218;;1.423;12693;;
"cs408";26;26;"SAMP";0;0;0;"15/06/2018 13:16:10";;0.327;6600;;-0.035;3210;;1.750;14280;;
"cs409";27;27;"SAMP";0;0;0;"15/06/2018 13:17:10";;0.419;7095;;-0.031;3231;;1.825;14646;;
"cs410";28;28;"SAMP";0;0;0;"15/06/2018 13:18:10";;0.318;6551;;-0.032;3227;;1.771;14384;;
"cs411";29;29;"SAMP";0;0;0;"15/06/2018 13:19:10";;0.383;6902;;-0.023;3274;;1.223;11724;;
"cs412";30;30;"SAMP";0;0;0;"15/06/2018 13:20:10";;0.658;8383;;0.685;7100;;1.493;13034;;
"cs413";31;31;"SAMP";0;0;0;"15/06/2018 13:21:10";;0.350;6724;;-0.030;3235;;1.827;14653;;
"cs414";32;32;"SAMP";0;0;0;"15/06/2018 13:22:10";;0.283;6360;;-0.030;3236;;1.046;10863;;
"cs415";33;33;"SAMP";0;0;0;"15/06/2018 13:23:10";;0.590;8016;;0.248;4736;;1.621;13656;;
"cs416";34;34;"SAMP";0;0;0;"15/06/2018 13:24:10";;0.200;5914;;-0.018;3300;;1.720;14135;;
"cs417";35;35;"SAMP";0;0;0;"15/06/2018 13:25:10";;0.266;6272;;-0.038;3192;;1.109;11166;;
"cs418";36;36;"SAMP";0;0;0;"15/06/2018 13:26:10";;0.316;6538;;0.143;4169;;3.028;20490;;
"cs419";37;37;"SAMP";0;0;0;"15/06/2018 13:27:10";;0.606;8101;;0.589;6583;;1.659;13838;;
"cs420";38;38;"SAMP";0;0;0;"15/06/2018 13:28:10";;0.798;9140;;0.499;6094;;1.610;13602;;
"cs421";39;39;"SAMP";0;0;0;"15/06/2018 13:29:10";;0.327;6602;;-0.015;3317;;1.628;13687;;
"cs422";40;40;"SAMP";0;0;0;"15/06/2018 13:30:10";;0.701;8614;;0.804;7746;;2.277;16843;;
"cs423";41;41;"SAMP";0;0;0;"15/06/2018 13:31:10";;0.222;6032;;0.138;4145;;2.057;15771;;
"cs424";42;42;"SAMP";0;0;0;"15/06/2018 13:32:10";;0.738;8815;;0.185;4399;;1.622;13658;;
"cs425";43;43;"SAMP";0;0;0;"15/06/2018 13:33:10";;-0.096;4321;;0.002;3408;;1.800;14524;;
"cs426";44;44;"SAMP";0;0;0;"15/06/2018 13:34:10";;0.456;7295;;-0.035;3210;;1.588;13497;;
"cs427";45;45;"SAMP";0;0;0;"15/06/2018 13:35:10";;0.734;8791;;0.803;7736;;1.666;13872;;
"cs428";46;46;"SAMP";0;0;0;"15/06/2018 13:36:10";;0.386;6918;;0.018;3494;;1.662;13856;;
"cs429";47;47;"SAMP";0;0;0;"15/06/2018 13:37:10";;0.289;6392;;-0.022;3281;;0.934;10318;;
"Drift";48;48;"DRIF";0;0;0;"15/06/2018 13:38:10";;9.820;57769;;9.977;57332;;10.130;54979;;
"cs430";49;49;"SAMP";0;0;0;"15/06/2018 13:39:10";;0.160;5698;;-0.038;3194;;1.193;11576;;
"cs431";50;50;"SAMP";0;0;0;"15/06/2018 13:40:10";;0.568;7900;;0.643;6876;;1.749;14278;;
"cs432";51;51;"SAMP";0;0;0;"15/06/2018 13:41:10";;0.343;6686;;-0.028;3245;;2.073;15851;;
"cs433";52;52;"SAMP";0;0;0;"15/06/2018 13:42:10";;0.755;8906;;0.246;4725;;1.715;14110;;
"cs434";53;53;"SAMP";0;0;0;"15/06/2018 13:43:10";;0.420;7102;;-0.019;3295;;2.170;16322;;
"cs435";54;54;"SAMP";0;0;0;"15/06/2018 13:44:10";;0.200;5917;;-0.029;3238;;1.301;12103;;
"cs436";55;55;"SAMP";0;0;0;"15/06/2018 13:45:10";;0.350;6726;;-0.038;3194;;2.087;15920;;
"cs437";56;56;"SAMP";0;0;0;"15/06/2018 13:46:10";;0.276;6326;;-0.033;3221;;2.095;15957;;
"cs438";57;57;"SAMP";0;0;0;"15/06/2018 13:47:10";;0.397;6976;;0.036;3591;;2.065;15809;;
"cs439";58;58;"SAMP";0;0;0;"15/06/2018 13:48:10";;0.344;6692;;-0.032;3223;;2.091;15937;;
"cs440";59;59;"SAMP";0;0;0;"15/06/2018 13:49:10";;0.308;6498;;-0.027;3249;;2.107;16016;;
"cs441";60;60;"SAMP";0;0;0;"15/06/2018 13:50:10";;0.742;8836;;0.011;3459;;2.484;17845;;
"cs442";61;61;"SAMP";0;0;0;"15/06/2018 13:51:10";;0.510;7588;;0.071;3779;;1.826;14651;;
"cs443";62;62;"SAMP";0;0;0;"15/06/2018 13:52:10";;0.882;9592;;0.471;5944;;1.805;14549;;
"cs444";63;63;"SAMP";0;0;0;"15/06/2018 13:53:10";;0.227;6061;;0.209;4529;;2.138;16164;;
"cs445";64;64;"SAMP";0;0;0;"15/06/2018 13:54:10";;0.110;5431;;-0.033;3218;;1.208;11650;;
"cs446";65;65;"SAMP";0;0;0;"15/06/2018 13:55:10";;0.133;5556;;-0.031;3232;;1.303;12109;;
"cs447";66;66;"SAMP";0;0;0;"15/06/2018 13:56:10";;0.198;5903;;-0.030;3233;;1.327;12225;;
"A0";67;67;"SAMP";0;0;0;"15/06/2018 13:57:10";;0.189;5853;;1.376;10834;;3.044;20567;;
"B0";68;68;"SAMP";0;0;0;"15/06/2018 13:58:10";;0.205;5941;;1.214;9958;;3.252;21575;;
"Drift";69;69;"DRIF";0;0;0;"15/06/2018 13:59:10";;9.820;57769;;9.977;57332;;10.130;54979;;
"High";70;70;"HIGH";0;1;1;"15/06/2018 14:00:10";;9.761;57447;;9.879;56801;;9.787;53313;;
"Low";71;71;"LOW ";0;1;2;"15/06/2018 14:01:10";;-0.188;3825;;0.091;3887;;0.118;6357;;
"Low";72;72;"LOW ";0;1;3;"15/06/2018 14:02:10";;-0.188;3825;;0.091;3887;;0.118;6357;;
"Recovery std NO2 (1 )";73;73;"UNKNOWN";0;1;1;"15/06/2018 14:03:10";;-0.325;3083;;10.369;59450;;0.103;6282;;
"Recovery std NO3 (1 )";74;74;"UNKNOWN";0;1;2;"15/06/2018 14:04:10";;9.841;57879;;9.957;57223;;9.381;51342;;
"0";75;0;"END ";0;0;0;"15/06/2018 14:05:10";;-0.289;3279;;-0.018;3301;;-0.649;2629;;
