"ANAL";"NPorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180725A.RUN";;;;;;;;;;;;;;;;;
"DATE";"25/07/2018";;;;;;;;;;;;;;;;;
"TIME";"11:34:54";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"np001";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"Ptot";;;"Ntot";;;"NO2";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5601;;;-7568;;;-7575;;;
"Gain";;;;;;;;;148;;;14;;;41;;;
"Lamp";;;;;;;;;253;;;300;;;289;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer (1 2 )";1;1;"PRIM";0;0;0;"25/07/2018 11:35:45";;52.020;59240;;49.949;57563;;-0.289;1;;
"Primer (3 )";2;2;"PRIM";0;0;0;"25/07/2018 11:37:45";;1.980;3771;;11.448;15777;;10.215;59949;;
"cal50";3;3;"CALB";0;0;0;"25/07/2018 11:39:45";50.000;52.040;59262;50.000;49.992;57609;;0.337;3576;;
"cal25";4;4;"CALB";0;0;0;"25/07/2018 11:41:45";25.000;16.592;19968;25.000;24.962;30444;;0.385;3846;;
"cal10";5;5;"CALB";0;0;0;"25/07/2018 11:43:45";10.000;12.090;14978;10.000;9.994;14199;;0.364;3727;;
"cal5";6;6;"CALB";0;0;0;"25/07/2018 11:45:45";5.000;3.542;5502;5.000;5.248;9048;;0.297;3343;;
"cal2";7;7;"CALB";0;0;0;"25/07/2018 11:47:45";2.000;2.530;4381;2.000;2.115;5648;;0.315;3449;;
"cal1";8;8;"CALB";0;0;0;"25/07/2018 11:49:45";1.000;2.797;4677;1.000;0.949;4383;;0.314;3445;;
"cal0.5";9;9;"CALB";0;0;0;"25/07/2018 11:51:45";0.500;2.250;4070;0.500;0.305;3684;;0.403;3948;;
"cal0.1";10;10;"CALB";0;0;0;"25/07/2018 11:53:45";0.100;1.758;3525;0.100;0.036;3392;;0.284;3273;;
"cal10";11;11;"CALB";0;0;0;"25/07/2018 11:55:45";;1.694;3454;;11.261;15574;10.000;10.206;59898;;
"cal5";12;12;"CALB";0;0;0;"25/07/2018 11:57:45";;1.723;3486;;6.451;10354;5.000;4.594;27868;;
"cal2";13;13;"CALB";0;0;0;"25/07/2018 11:59:45";;1.647;3402;;2.257;5802;2.000;1.732;11533;;
"cal1";14;14;"CALB";0;0;0;"25/07/2018 12:01:45";;1.664;3421;;1.465;4943;1.000;0.951;7079;;
"cal0.5";15;15;"CALB";0;0;0;"25/07/2018 12:03:45";;1.599;3349;;0.695;4107;0.500;0.686;5564;;
"cal0.1";16;16;"CALB";0;0;0;"25/07/2018 12:05:45";;1.659;3415;;0.212;3583;0.100;0.431;4110;;
"Drift (1 2 )";17;17;"DRIF";0;0;0;"25/07/2018 12:07:45";;51.963;59176;;50.216;57852;;0.314;3442;;
"Drift (3 )";18;18;"DRIF";0;0;0;"25/07/2018 12:09:45";;1.952;3740;;11.359;15681;;10.203;59876;;
"np001";19;19;"SAMP";0;0;0;"25/07/2018 12:11:45";;2.474;4318;;40.852;47690;;0.370;3761;;
"np002";20;20;"SAMP";0;0;0;"25/07/2018 12:13:45";;2.351;4182;;39.552;46279;;0.380;3819;;
"np003";21;21;"SAMP";0;0;0;"25/07/2018 12:15:45";;2.464;4307;;39.830;46581;;0.359;3697;;
"np004";22;22;"SAMP";0;0;0;"25/07/2018 12:17:45";;2.444;4285;;38.441;45073;;0.355;3674;;
"np005";23;23;"SAMP";0;0;0;"25/07/2018 12:19:45";;4.863;6967;;39.339;46048;;0.356;3680;;
"np006";24;24;"SAMP";0;0;0;"25/07/2018 12:21:45";;85.882;96775;;118.199;131635;;0.351;3655;;
"np007";25;25;"SAMP";0;0;0;"25/07/2018 12:23:45";;90.974;102419;;125.302;139344;;0.366;3741;;
"np008";26;26;"SAMP";0;0;0;"25/07/2018 12:25:45";;94.204;106000;;128.358;142660;;0.373;3778;;
"np009";27;27;"SAMP";0;0;0;"25/07/2018 12:27:45";;96.996;109095;;129.642;144054;;0.391;3881;;
"np010";28;28;"SAMP";0;0;0;"25/07/2018 12:29:45";;93.084;104758;;123.589;137484;;0.359;3697;;
"np011";29;29;"SAMP";0;0;0;"25/07/2018 12:31:45";;96.597;108653;;127.325;141539;;0.394;3901;;
"np012";30;30;"SAMP";0;0;0;"25/07/2018 12:33:45";;95.011;106894;;126.122;140234;;0.364;3725;;
"np013";31;31;"SAMP";0;0;0;"25/07/2018 12:35:45";;0.000;0;;43.032;50056;;0.354;3672;;
"np014";32;32;"SAMP";0;0;0;"25/07/2018 12:37:45";;89.920;101251;;122.395;136189;;0.360;3706;;
"np015";33;33;"SAMP";0;0;0;"25/07/2018 12:39:45";;0.000;0;;35.685;42082;;0.341;3595;;
"np016";34;34;"SAMP";0;0;0;"25/07/2018 12:41:45";;2.884;4773;;35.041;41383;;0.340;3592;;
"np017";35;35;"SAMP";0;0;0;"25/07/2018 12:43:45";;2.872;4760;;38.835;45501;;0.351;3655;;
"Drift (1 2 )";36;36;"DRIF";0;0;0;"25/07/2018 12:45:45";;51.963;59176;;50.216;57852;;0.302;3376;;
"Drift (3 )";37;37;"DRIF";0;0;0;"25/07/2018 12:47:45";;2.294;4119;;11.803;16163;;10.203;59876;;
"np018";38;38;"SAMP";0;0;0;"25/07/2018 12:49:45";;2.834;4717;;39.728;46470;;0.400;3935;;
"np019";39;39;"SAMP";0;0;0;"25/07/2018 12:51:45";;2.797;4676;;40.616;47434;;0.359;3701;;
"np020";40;40;"SAMP";0;0;0;"25/07/2018 12:53:45";;86.551;97517;;120.405;134029;;0.351;3655;;
"np021";41;41;"SAMP";0;0;0;"25/07/2018 12:55:45";;69.044;78110;;103.295;115459;;0.353;3664;;
"np022";42;42;"SAMP";0;0;0;"25/07/2018 12:57:45";;88.734;99937;;121.655;135385;;0.363;3723;;
"np023";43;43;"SAMP";0;0;0;"25/07/2018 12:59:45";;93.801;105553;;128.172;142458;;0.366;3740;;
"np024";44;44;"SAMP";0;0;0;"25/07/2018 13:01:45";;0.000;0;;29.313;35166;;0.351;3655;;
"np025";45;45;"SAMP";0;0;0;"25/07/2018 13:03:45";;93.417;105128;;126.244;140366;;0.357;3689;;
"np026";46;46;"SAMP";0;0;0;"25/07/2018 13:05:45";;96.012;108004;;127.860;142120;;0.361;3708;;
"np027";47;47;"SAMP";0;0;0;"25/07/2018 13:07:45";;65.392;74062;;96.134;107687;;0.349;3644;;
"np028";48;48;"SAMP";0;0;0;"25/07/2018 13:09:45";;95.411;107338;;127.376;141594;;0.368;3748;;
"np029";49;49;"SAMP";0;0;0;"25/07/2018 13:11:45";;0.000;0;;50.153;57784;;0.352;3660;;
"np030";50;50;"SAMP";0;0;0;"25/07/2018 13:13:45";;2.905;4796;;40.772;47603;;0.357;3687;;
"np031";51;51;"SAMP";0;0;0;"25/07/2018 13:15:45";;2.964;4862;;39.974;46737;;0.350;3649;;
"np032";52;52;"SAMP";0;0;0;"25/07/2018 13:17:45";;2.830;4713;;38.041;44639;;0.339;3585;;
"np033";53;53;"SAMP";0;0;0;"25/07/2018 13:19:45";;3.011;4914;;47.143;54517;;0.389;3868;;
"np034";54;54;"SAMP";0;0;0;"25/07/2018 13:21:45";;6.487;8767;;41.493;48385;;0.357;3685;;
"np035";55;55;"SAMP";0;0;0;"25/07/2018 13:23:45";;6.232;8484;;41.549;48446;;0.355;3676;;
"np036";56;56;"SAMP";0;0;0;"25/07/2018 13:25:45";;6.223;8474;;39.490;46211;;0.351;3654;;
"np037";57;57;"SAMP";0;0;0;"25/07/2018 13:27:45";;6.687;8989;;44.379;51517;;0.357;3688;;
"np038";58;58;"SAMP";0;0;0;"25/07/2018 13:29:45";;5.989;8215;;39.327;46035;;0.346;3623;;
"np039";59;59;"SAMP";0;0;0;"25/07/2018 13:31:45";;5.841;8051;;38.185;44795;;0.351;3651;;
"np040";60;60;"SAMP";0;0;0;"25/07/2018 13:33:45";;6.588;8879;;44.379;51517;;0.355;3679;;
"np041";61;61;"SAMP";0;0;0;"25/07/2018 13:35:45";;3.580;5544;;47.079;54448;;0.372;3775;;
"np042";62;62;"SAMP";0;0;0;"25/07/2018 13:37:45";;6.121;8361;;42.100;49044;;0.355;3674;;
"Drift";63;63;"DRIF";0;0;0;"25/07/2018 13:39:45";;51.963;59176;;50.216;57852;;0.302;3372;;
"Drift (3 )";64;64;"DRIF";0;0;0;"25/07/2018 13:41:45";;2.013;3808;;12.060;16442;;10.203;59876;;
"Recovery std NO2 (1 )";65;65;"UNKNOWN";0;1;1;"25/07/2018 13:43:45";;1.847;3624;;11.930;16301;;10.363;60794;;
"Recovery std NO3 (1 )";66;66;"UNKNOWN";0;1;2;"25/07/2018 13:45:45";;12.006;14885;;10.306;14538;;0.368;3750;;
"End";67;0;"END ";0;0;0;"25/07/2018 13:47:45";;1.637;3391;;0.056;3414;;0.288;3295;;
