"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180427A.RUN";;;;;;;;;;;;;;;;;
"DATE";"27/04/2018";;;;;;;;;;;;;;;;;
"TIME";"13:50:08";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"ecophysio2018 & mesocosm_monitoring";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5490;;;-6763;;;-7890;;;
"Gain";;;;;;;;;148;;;50;;;153;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer";1;1;"PRIM";0;0;0;"27/04/2018 13:51:11";;9.975;58286;;10.090;56435;;10.170;56193;;
"cal10";2;2;"CALB";0;0;0;"27/04/2018 13:52:11";10.000;10.013;58493;10.000;10.004;55985;10.000;9.787;54226;;
"cal5";3;3;"CALB";0;0;0;"27/04/2018 13:53:11";5.000;4.988;30918;5.000;5.023;29969;5.000;5.449;31936;;
"cal2";4;4;"CALB";0;0;0;"27/04/2018 13:54:11";2.000;1.974;14377;2.000;1.950;13913;2.000;1.703;12684;;
"cal1";5;5;"CALB";0;0;0;"27/04/2018 13:55:11";1.000;0.982;8935;1.000;0.884;8350;1.000;0.427;6131;;
"cal0.5";6;6;"CALB";0;0;0;"27/04/2018 13:56:11";0.500;0.473;6143;0.500;0.398;5807;0.500;0.623;7139;;
"cal0.1";7;7;"CALB";0;0;0;"27/04/2018 13:57:11";0.100;0.171;4484;0.100;0.341;5510;0.100;0.610;7072;;
"Drift";8;8;"DRIF";0;0;0;"27/04/2018 13:58:11";;1.076;9451;;-0.009;3685;;6.101;35285;;
"ep208";9;9;"SAMP";0;0;0;"27/04/2018 13:59:11";;0.842;8170;;-0.070;3362;;-0.664;522;;
"ep209";10;10;"SAMP";0;0;0;"27/04/2018 14:00:11";;0.616;6926;;-0.059;3421;;-0.456;1592;;
"ep210";11;11;"SAMP";0;0;0;"27/04/2018 14:01:11";;0.484;6206;;-0.081;3306;;-0.452;1611;;
"ep211";12;12;"SAMP";0;0;0;"27/04/2018 14:02:11";;0.413;5813;;-0.077;3327;;-0.309;2346;;
"ep212";13;13;"SAMP";0;0;0;"27/04/2018 14:03:11";;0.349;5460;;-0.086;3281;;-0.528;1222;;
"ep213";14;14;"SAMP";0;0;0;"27/04/2018 14:04:11";;0.328;5347;;-0.068;3376;;0.881;8464;;
"ep214";15;15;"SAMP";0;0;0;"27/04/2018 14:05:11";;0.278;5074;;-0.080;3313;;-0.398;1892;;
"ep215";16;16;"SAMP";0;0;0;"27/04/2018 14:06:11";;0.245;4894;;-0.094;3238;;-0.457;1585;;
"ep216";17;17;"SAMP";0;0;0;"27/04/2018 14:07:11";;0.229;4803;;-0.087;3278;;-0.439;1681;;
"mm148";18;18;"SAMP";0;0;0;"27/04/2018 14:08:11";;0.024;3677;;-0.093;3244;;0.997;9059;;
"mm149";19;19;"SAMP";0;0;0;"27/04/2018 14:09:11";;0.017;3643;;-0.095;3232;;0.457;6284;;
