"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180424C.RUN";;;;;;;;;;;;;;;;;
"DATE";"24/04/2018";;;;;;;;;;;;;;;;;
"TIME";"17:39:30";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"mesocosm_monitoring";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5338;;;-6697;;;-8315;;;
"Gain";;;;;;;;;151;;;49;;;149;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"mm029";37;37;"SAMP";0;0;0;"24/04/2018 18:17:34";;1.524;12004;;0.600;7005;;1.522;8652;;
"mm030";38;38;"SAMP";0;0;0;"24/04/2018 18:18:34";;0.120;4304;;0.110;4328;;0.994;5605;;
"mm031";39;39;"SAMP";0;0;0;"24/04/2018 18:19:34";;0.122;4316;;0.132;4449;;0.582;3223;;
"mm032";40;40;"SAMP";0;0;0;"24/04/2018 18:20:34";;1.450;11601;;0.176;4687;;0.831;4661;;
"mm033";41;41;"SAMP";0;0;0;"24/04/2018 18:21:34";;0.148;4461;;0.371;5754;;1.149;6496;;
"mm034";42;42;"SAMP";0;0;0;"24/04/2018 18:22:34";;1.435;11519;;0.546;6708;;0.682;3802;;
"mm035";43;43;"SAMP";0;0;0;"24/04/2018 18:23:34";;0.123;4321;;0.151;4552;;0.733;4096;;
"mm036";44;44;"SAMP";0;0;0;"24/04/2018 18:24:34";;1.458;11643;;0.615;7084;;1.148;6494;;
"mm037";45;45;"SAMP";0;0;0;"24/04/2018 18:25:34";;0.112;4263;;1.044;9431;;0.728;4066;;
"mm038";46;46;"SAMP";0;0;0;"24/04/2018 18:26:34";;0.109;4248;;0.176;4689;;0.727;4061;;
"mm039";47;47;"SAMP";0;0;0;"24/04/2018 18:27:34";;1.464;11678;;0.473;6309;;0.835;4685;;
"Drift";48;48;"DRIF";0;0;0;"24/04/2018 18:28:34";;10.054;58780;;9.903;57825;;9.343;53814;;
"mm040";49;49;"SAMP";0;0;0;"24/04/2018 18:29:34";;0.108;4242;;0.281;5261;;0.946;5326;;
"mm041";50;50;"SAMP";0;0;0;"24/04/2018 18:30:34";;1.471;11715;;0.138;4480;;0.643;3579;;
"mm042";51;51;"SAMP";0;0;0;"24/04/2018 18:31:34";;0.119;4298;;0.138;4478;;0.876;4924;;
"mm043";52;52;"SAMP";0;0;0;"24/04/2018 18:32:34";;0.138;4407;;0.132;4448;;0.816;4574;;
"mm044";53;53;"SAMP";0;0;0;"24/04/2018 18:33:34";;1.510;11928;;0.509;6507;;0.977;5508;;
"mm045";54;54;"SAMP";0;0;0;"24/04/2018 18:34:34";;0.124;4327;;0.128;4426;;0.730;4080;;
"mm046";55;55;"SAMP";0;0;0;"24/04/2018 18:35:34";;0.112;4262;;0.729;7710;;0.981;5530;;
"mm047";56;56;"SAMP";0;0;0;"24/04/2018 18:36:34";;0.169;4575;;0.136;4470;;0.212;1086;;
"mm048";57;57;"SAMP";0;0;0;"24/04/2018 18:37:34";;1.513;11942;;0.444;6154;;0.690;3850;;
"Drift";58;58;"DRIF";0;0;0;"24/04/2018 18:38:34";;10.054;58780;;9.903;57825;;9.343;53814;;
"High";59;59;"HIGH";0;3;1;"24/04/2018 18:39:34";;9.970;58317;;9.768;57091;;8.046;46324;;
"Low";60;60;"LOW ";0;3;2;"24/04/2018 18:40:34";;0.073;4048;;0.055;4026;;0.024;1;;
"Low";61;61;"LOW ";0;3;3;"24/04/2018 18:41:34";;0.073;4048;;0.055;4026;;0.024;1;;
"End";62;0;"END ";0;0;0;"24/04/2018 18:42:34";;-0.060;3319;;-0.079;3295;;0.024;1;;
