"ANAL";"NPinorganique.ANL";;;;;;;;;;;;;;;;;
"RUN ";"180426A.RUN";;;;;;;;;;;;;;;;;
"DATE";"26/04/2018";;;;;;;;;;;;;;;;;
"TIME";"11:00:22";;;;;;;;;;;;;;;;;
"OPER";"Antoine";;;;;;;;;;;;;;;;;
"COMM";"ecophysio2018";;;;;;;;;;;;;;;;;
"TYPE";;;;;;;;;"Real";;;"Real";;;"Real";;;
"CHAN";;;;;;;;;1;;;2;;;3;;;
"METH";;;;;;;;;"PO4";;;"NO3";;;"NH4";;;
"UNIT";;;;;;;;;"µmol/L";;;"µmol/L";;;"µmol/L";;;
"Base";;;;;;;;;-5412;;;-6730;;;-7874;;;
"Gain";;;;;;;;;148;;;50;;;153;;;
"Lamp";;;;;;;;;257;;;300;;;292;;;
"Sample ID";"Peak Number";"Cup Number";"Cup Type";"Cup Group";;;"Date Time Stamp";;"Results 1";"AD Values";;"Results 2";"AD Values";;"Results 3";"AD Values";;
"Primer";1;1;"PRIM";0;0;0;"26/04/2018 11:02:30";;10.017;58519;;10.022;58353;;9.826;56038;;
"cal10";2;2;"CALB";0;0;0;"26/04/2018 11:03:30";10.000;10.009;58474;10.000;10.036;58430;10.000;9.922;56558;;
"cal5";3;3;"CALB";0;0;0;"26/04/2018 11:04:30";5.000;4.981;30798;5.000;4.952;30604;5.000;5.238;31089;;
"cal2";4;4;"CALB";0;0;0;"26/04/2018 11:05:30";2.000;2.003;14410;2.000;1.960;14230;2.000;1.640;11522;;
"cal1";5;5;"CALB";0;0;0;"26/04/2018 11:06:30";1.000;0.993;8847;1.000;0.907;8469;1.000;0.777;6830;;
"cal0.5";6;6;"CALB";0;0;0;"26/04/2018 11:07:30";0.500;0.507;6172;0.500;0.435;5885;0.500;0.392;4737;;
"cal0.1";7;7;"CALB";0;0;0;"26/04/2018 11:08:30";0.100;0.108;3976;0.100;0.310;5202;0.100;0.630;6030;;
"Drift";8;8;"DRIF";0;0;0;"26/04/2018 11:09:30";;9.984;58337;;10.020;58340;;9.875;56306;;
"ep109";9;9;"SAMP";0;0;0;"26/04/2018 11:10:30";;1.397;11074;;0.361;5478;;-0.211;1454;;
"ep110";10;10;"SAMP";0;0;0;"26/04/2018 11:11:30";;1.412;11156;;0.289;5088;;0.000;0;;
"ep111";11;11;"SAMP";0;0;0;"26/04/2018 11:12:30";;1.407;11130;;0.339;5362;;0.000;0;;
